,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
668,APPROXIMATE,"Flisa, Norway",ChIJm49k2ZINQkYRyAURokgxuN0,"Flisa, Norway",60.6092177,12.0154284,1,,OK,"locality,political"
669,APPROXIMATE,"Liberec, Czechia",ChIJQ98Skpk2CUcRkFkVZg-vAAQ,"Liberec, Czech Republic",50.76628,15.0543387,1,,OK,"locality,political"
670,APPROXIMATE,"Oslo, Norway",ChIJOfBn8mFuQUYRmh4j019gkn4,"Oslo, Norway",59.9138688,10.7522454,1,,OK,"locality,political"
671,APPROXIMATE,"Oslo, Norway",ChIJOfBn8mFuQUYRmh4j019gkn4,"Oslo, Norway",59.9138688,10.7522454,1,,OK,"locality,political"
672,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
673,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
674,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
675,APPROXIMATE,"Moorooka QLD 4105, Australia",ChIJVQyGqKRakWsRAJHe81qjAgU,"Moorooka, QLD, Australia",-27.535,153.026,1,4105,OK,"locality,political"
676,APPROXIMATE,"Christchurch, New Zealand",ChIJAe3FY0gvMm0RRZl5hIbvAAU,"Christchurch, New Zealand",-43.5320544,172.6362254,1,,OK,"locality,political"
677,APPROXIMATE,"Renton, WA, USA",ChIJI2-7A8wIkFQRn7u6FkeyQs0,"Renton, Washington",47.4828776,-122.2170661,1,,OK,"locality,political"
678,APPROXIMATE,"Queenstown, New Zealand",ChIJX96o1_Ed1akRAKZ5hIbvAAU,"Queenstown, New Zealand",-45.0311622,168.6626435,1,,OK,"locality,political"
679,APPROXIMATE,"Seattle, WA, USA",ChIJVTPokywQkFQRmtVEaUZlJRA,"Seattle, Washington",47.6062095,-122.3320708,1,,OK,"locality,political"
680,APPROXIMATE,"Tokyo, Japan",ChIJ51cu8IcbXWARiRtXIothAS4,"Tokyo, Japan",35.6894875,139.6917064,1,,OK,"administrative_area_level_1,locality,political"
681,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
682,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
683,APPROXIMATE,"Wheathampstead, St Albans AL4, UK",ChIJl2CRgoc5dkgRvD_9aY-TGPY,"Wheathamstead, Hertford, England",51.8114109,-0.2938223,1,AL4,OK,"locality,political"
684,APPROXIMATE,"Washington, UK",ChIJl_zgy8hkfkgRulYGmTdcE6g,"Washington, Tyne & Wear, England",54.897432,-1.517366,1,,OK,"locality,political"
685,APPROXIMATE,"Jönköping, Sweden",ChIJLdFbVjGAUEYRbfbC3Fe-AYs,"Jonkoping, Smaland, Sweden",57.7826137,14.1617876,1,,OK,"locality,political"
686,,,,"Yilajung, Khumbu",,,0,,ZERO_RESULTS,
687,APPROXIMATE,"Kodaira, Tokyo, Japan",ChIJ6TgsEpHmGGAR6q_LLeT64tw,"Kodaira, Tokyo, Japan",35.7285774,139.477456,1,,OK,"locality,political"
688,APPROXIMATE,"Tokyo, Japan",ChIJ51cu8IcbXWARiRtXIothAS4,"Tokyo, Japan",35.6894875,139.6917064,1,,OK,"administrative_area_level_1,locality,political"
689,,,,"Sikli, Jubing, Solukhumbu",,,0,,ZERO_RESULTS,
690,,,,"Thamo, Khumbu",,,0,,ZERO_RESULTS,
691,APPROXIMATE,"Mexico City, CDMX, Mexico",ChIJB3UJ2yYAzoURQeheJnYQBlQ,"Mexico City, Mexico",19.4326077,-99.133208,1,,OK,"locality,political"
692,APPROXIMATE,"Mexico City, CDMX, Mexico",ChIJB3UJ2yYAzoURQeheJnYQBlQ,"Mexico City, Mexico",19.4326077,-99.133208,1,,OK,"locality,political"
693,APPROXIMATE,"39100 Bolzano, Province of Bolzano - South Tyrol, Italy",ChIJSXCeQSucgkcRKkOLNE9pK2U,"Bolzano, Italy",46.4982953,11.3547582,1,39100,OK,"locality,political"
694,APPROXIMATE,"Jakarta, Indonesia",ChIJnUvjRenzaS4RILjULejFAAE,"Jakarta, Indonesia",-6.17511,106.8650395,1,,OK,"administrative_area_level_1,locality,political"
695,APPROXIMATE,"Loding Tamakhani 56000, Nepal",ChIJSUQv9Udq6TkRsj5UrGboNYI,"Loding Tamakhani, Solukhumbu",27.54,86.52,1,56000,OK,"locality,political"
696,APPROXIMATE,"Loding Tamakhani 56000, Nepal",ChIJSUQv9Udq6TkRsj5UrGboNYI,"Loding Tamakhani, Solukhumbu",27.54,86.52,1,56000,OK,"locality,political"
697,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
698,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
699,,,,"Tesho, Khumbu",,,0,,ZERO_RESULTS,
700,ROOFTOP,"Gwangju Airport, 420-25 Sangmu-daero, Sinheung-dong, Gwangsan-gu, Kwangju, South Korea",ChIJ02TKtEaIcTURWj4iQIjfU94,"Gwangju , Jeollanam, S Korea",35.1398252,126.8109661,1,506-070,OK,"airport,establishment,point_of_interest"
701,ROOFTOP,"Gwangju Airport, 420-25 Sangmu-daero, Sinheung-dong, Gwangsan-gu, Kwangju, South Korea",ChIJ02TKtEaIcTURWj4iQIjfU94,"Gwangju , Jeollanam, S Korea",35.1398252,126.8109661,1,506-070,OK,"airport,establishment,point_of_interest"
702,,,,"Lapcha, Gorakhani, Solukhumbu",,,0,,ZERO_RESULTS,
703,GEOMETRIC_CENTER,"Khumjung 56000, Nepal",ChIJYQ8y1NMH6TkRbpBwlo_T68U,"Phortse, Khumbu",27.8455699,86.7488087,1,56000,OK,"establishment,point_of_interest,school"
704,GEOMETRIC_CENTER,"Dudhakunda 56000, Nepal",ChIJUZsQx_s_6TkRApXyNd7tuV8,"Hille , Solukhumbu",27.4993791,86.5869226,2,56000,OK,"establishment,point_of_interest,school"
705,APPROXIMATE,"Jakarta, Indonesia",ChIJnUvjRenzaS4RILjULejFAAE,"Jakarta, Indonesia",-6.17511,106.8650395,1,,OK,"administrative_area_level_1,locality,political"
706,APPROXIMATE,"Korolyov, Moscow Oblast, Russia",ChIJc0Z46owttUYRYyy2b7HDfW0,"Korolev , Russia",55.9316797,37.8518552,1,,OK,"locality,political"
707,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
708,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
709,APPROXIMATE,"Zlatoust, Chelyabinsk Oblast, Russia",ChIJo8UsrRUyxUMR7GtObpj9Ttk,"Zlatoust, Chalyabinsk, Russia",55.1558787,59.6858853,1,,OK,"locality,political"
710,APPROXIMATE,"Vladikavkaz, North Ossetia–Alania, Russia",ChIJkWYKPESkWkARz9ZFyRZqxRM,"Vladikavkaz, Ossetia, Russia",43.0252344,44.6659759,1,,OK,"locality,political"
711,APPROXIMATE,"Pandamaran, 42000 Port Klang, Selangor, Malaysia",ChIJc3ZSHW-rzTERZ66ibO4x4Nw,"Pandamaran, Pelabuhan Klang, Selangor, Malaysia",3.0108692,101.4208187,1,42000,OK,"political,sublocality,sublocality_level_1"
712,APPROXIMATE,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ5-rvAcdJzDERfSgcL1uO2fQ,"Kuala Lumpur, Malaysia",3.139003,101.686855,1,,OK,"locality,political"
713,APPROXIMATE,"Kharikhola, 56000, Nepal",ChIJv5X_yjMX6TkRtPc2zzJJ3NI,"Kharikhola, Solukhumbu",27.601821,86.7139704,1,56000,OK,"neighborhood,political"
714,,,,"Thamo, Khumbu",,,0,,ZERO_RESULTS,
715,APPROXIMATE,"Loding Tamakhani 56000, Nepal",ChIJSUQv9Udq6TkRsj5UrGboNYI,"Loding Tamakhani, Solukhumbu",27.54,86.52,1,56000,OK,"locality,political"
716,,,,"Sikli , Solukhumbu",,,0,,ZERO_RESULTS,
717,APPROXIMATE,"Sautang 56000, Nepal",ChIJNfxaW1Ii6TkRiimMfhPEsDc,"Sotang, Solukhumbu",27.4694,86.7903,1,56000,OK,"locality,political"
718,APPROXIMATE,"Calgary, AB, Canada",ChIJ1T-EnwNwcVMROrZStrE7bSY,"Calgary, Alberta",51.0486151,-114.0708459,1,,OK,"locality,political"
719,APPROXIMATE,"Calgary, AB, Canada",ChIJ1T-EnwNwcVMROrZStrE7bSY,"Calgary, Alberta",51.0486151,-114.0708459,1,,OK,"locality,political"
720,APPROXIMATE,"Khunde, Khumjung 56000, Nepal",ChIJdYrACuQI6TkRA7QSAyNCKrs,"Khunde, Khumbu",27.823514,86.7057931,1,56000,OK,"neighborhood,political"
721,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
722,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
723,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
724,APPROXIMATE,"St Helier, Jersey",ChIJFZrZ4KBSDEgRHarF21WFdPM,"St. Helier, Jersey, Channel Islands",49.1805019,-2.103233,1,,OK,"locality,political"
725,APPROXIMATE,"Cockermouth CA13, UK",ChIJc5idOrjPfEgRufur7wcFDPg,"Cockermouth, Cumbria, England",54.663261,-3.367985,1,CA13,OK,"locality,political"
726,APPROXIMATE,"Reykjavík, Iceland",ChIJw-3c7rl01kgRcWDSMKIskew,"Reykjavik, Iceland",64.1265206,-21.8174392,1,,OK,"locality,political"
727,APPROXIMATE,"Reykjavík, Iceland",ChIJw-3c7rl01kgRcWDSMKIskew,"Reykjavik, Iceland",64.1265206,-21.8174392,1,,OK,"locality,political"
728,APPROXIMATE,"Toriello Guerra, Ciudad de México, CDMX, Mexico",ChIJPcgBOVkAzoUReznmS-eWsqY,"Toriello Guerra Deleb, Tlalpan, Mexico",19.2947596,-99.1663731,1,,OK,"political,sublocality,sublocality_level_1"
729,APPROXIMATE,"Reykjavík, Iceland",ChIJw-3c7rl01kgRcWDSMKIskew,"Reykjavik, Iceland",64.1265206,-21.8174392,1,,OK,"locality,political"
730,APPROXIMATE,"London, UK",ChIJdd4hrwug2EcRmSrV3Vo6llI,"London, England",51.5073509,-0.1277583,1,,OK,"locality,political"
731,,,,"Chhulemu, Taksindu, Solukhumbu",,,0,,ZERO_RESULTS,
732,APPROXIMATE,"Takasindu, Nepal",ChIJZaWvtFES6TkRXKz2K2ldT9E,"Taksindu, Solukhumbu",27.6733367,86.6409554,1,,OK,"locality,political"
733,APPROXIMATE,"Kharikhola, 56000, Nepal",ChIJv5X_yjMX6TkRtPc2zzJJ3NI,"Kharikhola, Solukhumbu",27.601821,86.7139704,1,56000,OK,"neighborhood,political"
734,APPROXIMATE,"Kharikhola, 56000, Nepal",ChIJv5X_yjMX6TkRtPc2zzJJ3NI,"Kharikhola, Solukhumbu",27.601821,86.7139704,1,56000,OK,"neighborhood,political"
735,APPROXIMATE,"Barnaul, Altai Krai, Russia",ChIJq-4ux-ih3UIRA7WHje-757A,"Barnaul, Russia",53.3547792,83.7697833,1,,OK,"locality,political"
736,APPROXIMATE,"Calgary, AB, Canada",ChIJ1T-EnwNwcVMROrZStrE7bSY,"Calgary, Alberta",51.0486151,-114.0708459,1,,OK,"locality,political"
737,APPROXIMATE,"Karagandy 100000, Kazakhstan",ChIJWQUt0lpGQ0IRM9RE0uBrC6k,"Karaganda, Kazakhstan",49.8046835,73.1093826,1,100000,OK,"locality,political"
738,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
739,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
740,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
741,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
742,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
743,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
744,APPROXIMATE,"Barnaul, Altai Krai, Russia",ChIJq-4ux-ih3UIRA7WHje-757A,"Barnaul, Russia",53.3547792,83.7697833,1,,OK,"locality,political"
745,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
746,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
747,APPROXIMATE,"Almaty, Kazakhstan",ChIJq8vFFn1ugzgRdm2YrY9mRD0,"Almaty , Kazakhstan",43.2220146,76.8512485,1,,OK,"locality,political"
748,APPROXIMATE,"Mexico City, CDMX, Mexico",ChIJB3UJ2yYAzoURQeheJnYQBlQ,"Mexico City, Mexico",19.4326077,-99.133208,1,,OK,"locality,political"
749,APPROXIMATE,"Cēsis, Cēsu pilsēta, Latvia",ChIJ8e1tjojh60YRMAnzaM3PAAQ,"Cesis, Latvia",57.308611,25.2668719,1,,OK,"locality,political"
750,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
751,APPROXIMATE,"Namling, Xigaze, Tibet, China",ChIJHZf6tKOT3jkRbYsbhKbptc8,"Namling Dzong, Tibet, China",29.68233,89.099242,1,,OK,"political,sublocality,sublocality_level_1"
752,APPROXIMATE,"Lazizhen, Lhaze, Xigaze, Tibet, China",ChIJobaK75ww3TkRgcFhfLKXcqw,"Lhatse, Tibet, China",29.15212,87.694469,1,,OK,"political,sublocality,sublocality_level_2"
753,APPROXIMATE,"Namling, Xigaze, Tibet, China",ChIJHZf6tKOT3jkRbYsbhKbptc8,"Namling Dzong, Tibet, China",29.68233,89.099242,1,,OK,"political,sublocality,sublocality_level_1"
754,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
755,APPROXIMATE,"Newton, MA, USA",ChIJpSUHhAmC44kRfq9wm3sIklU,"Newton, Massachusetts",42.3370413,-71.2092214,1,,OK,"locality,political"
756,,,,"Changba, Tapting, Solukhumbu",,,0,,ZERO_RESULTS,
757,APPROXIMATE,"Nunthala (Mani Dingma), Takasindu 56000, Nepal",ChIJIxEo0RMU6TkRmcIlLjzyj80,"Nunthala, Solukhumbu",27.5877304,86.6453646,1,56000,OK,"neighborhood,political"
758,,,,"Bagam, Kerung, Solukhumbu",,,0,,ZERO_RESULTS,
759,APPROXIMATE,"69300 Caluire-et-Cuire, France",ChIJEe9TWczq9EcRcCe75CqrCAQ,"Caluire-et-Cuire, Rhone, France",45.79681,4.842426,1,69300,OK,"locality,political"
760,APPROXIMATE,"74310 Les Houches, France",ChIJI3AKp1JQiUcRcJ665CqrCAQ,"Les Houches, Haute-Savoie, France",45.890388,6.798735,1,74310,OK,"locality,political"
761,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
762,APPROXIMATE,"Indianapolis, IN, USA",ChIJA2p5p_9Qa4gRfOq5QPadjtY,"Indianapolis, Indiana",39.768403,-86.158068,1,,OK,"locality,political"
763,APPROXIMATE,"Wanaka, New Zealand",ChIJby3suR1G1akR4MF5hIbvAAU,"Wanaka, New Zealand",-44.7031813,169.1320981,1,,OK,"locality,political"
764,APPROXIMATE,"Espoo, Finland",ChIJ4Us9pPryjUYRn1MzXbSQuPA,"Espoo, Helsinki, Finland",60.2054911,24.6559,1,,OK,"locality,political"
765,APPROXIMATE,"Naremburn NSW 2065, Australia",ChIJpW4gZuyuEmsR4MIyFmh9AQU,"Naremburn, Sydney, NSW, Australia",-33.81925,151.19971,1,2065,OK,"locality,political"
766,APPROXIMATE,"Seattle, WA, USA",ChIJVTPokywQkFQRmtVEaUZlJRA,"Seattle, Washington",47.6062095,-122.3320708,1,,OK,"locality,political"
767,ROOFTOP,"209 Ten Mile Cir, Copper Mountain, CO 80443, USA",ChIJ-13IpvhfaocRgbaNRB42dws,"Copper Mountain, Colorado",39.502141,-106.1509952,2,80443,OK,"establishment,point_of_interest"
768,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
769,,,,"Chattu, Solukhumbu",,,0,,ZERO_RESULTS,
770,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
771,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
772,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
773,,,,"Yilajung , Khumbu",,,0,,ZERO_RESULTS,
774,APPROXIMATE,"Ljubljana, Slovenia",ChIJ0YaYlvUxZUcRIOw_ghz4AAQ,"Ljubljana, Slovenia",46.0569465,14.5057515,1,,OK,"locality,political"
775,APPROXIMATE,"3230 Šentjur, Slovenia",ChIJEcTTuMh3ZUcRDkHs6d0alhs,"Sentjur, Slovenia",46.218184,15.38742,1,3230,OK,"locality,political"
776,APPROXIMATE,"Pohang-si, Gyeongsangbuk-do, South Korea",ChIJM8KTwLr9ZjURftSE6Hw24sg,"Pohang, Gyeongsangbuk, S Korea",36.0190178,129.3434808,1,,OK,"locality,political"
777,,,,"Lapcha, Gorakhani, Solukhumbu",,,0,,ZERO_RESULTS,
778,APPROXIMATE,"Mexico City, CDMX, Mexico",ChIJB3UJ2yYAzoURQeheJnYQBlQ,"Mexico City, Mexico",19.4326077,-99.133208,1,,OK,"locality,political"
779,APPROXIMATE,"Natimuk VIC 3409, Australia",ChIJz2JAx530zmoRALKgMKR5BQQ,"Natimuk, Victoria, Australia",-36.7458317,141.9352015,1,3409,OK,"locality,political"
780,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
781,GEOMETRIC_CENTER,"Dudhakunda 56000, Nepal",ChIJUZsQx_s_6TkRApXyNd7tuV8,"Hille , Solukhumbu",27.4993791,86.5869226,2,56000,OK,"establishment,point_of_interest,school"
782,,,,"Thamo, Khumbu",,,0,,ZERO_RESULTS,
783,,,,"Simigaon, Dolakha",,,0,,ZERO_RESULTS,
784,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
785,APPROXIMATE,"La Paz, Bolivia",ChIJD6T1BArfXpERs4pFtHb821c,"La Paz, Bolivia",-16.489689,-68.1192936,1,,OK,"locality,political"
786,APPROXIMATE,Singapore,ChIJdZOLiiMR2jERxPWrUs9peIg,Singapore,1.352083,103.819836,1,,OK,"country,political"
787,APPROXIMATE,Singapore,ChIJdZOLiiMR2jERxPWrUs9peIg,Singapore,1.352083,103.819836,1,,OK,"country,political"
788,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
789,APPROXIMATE,"Nunthala (Mani Dingma), Takasindu 56000, Nepal",ChIJIxEo0RMU6TkRmcIlLjzyj80,"Nunthala, Solukhumbu",27.5877304,86.6453646,1,56000,OK,"neighborhood,political"
790,APPROXIMATE,"Sautang 56000, Nepal",ChIJNfxaW1Ii6TkRiimMfhPEsDc,"Sotang, Solukhumbu",27.4694,86.7903,1,56000,OK,"locality,political"
791,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
792,APPROXIMATE,"Poprad, Slovakia",ChIJkaH9vJQ6PkcRILmG7wpKl5M,"Poprad, Slovakia",49.0511221,20.295414,1,,OK,"locality,political"
793,APPROXIMATE,"921 01 Piešťany, Slovakia",ChIJQ_4WXo5Ua0cRWH6e1L2dBdA,"Piestany, Slovakia",48.5917973,17.827155,1,921 01,OK,"locality,political"
794,APPROXIMATE,"027 12 Liesek, Slovakia",ChIJ7V_sGrXBFUcR8AmXxtH3AAQ,"Liesek, Slovakia",49.3607719,19.676296,1,027 12,OK,"locality,political"
795,APPROXIMATE,"Chengguan, Lhasa, Tibet, China",ChIJIfi7IMozYTcRpBcb1H5WUVg,"Lhasa, Tibet, China",29.654838,91.140552,1,,OK,"political,sublocality,sublocality_level_1"
796,ROOFTOP,"209 Ten Mile Cir, Copper Mountain, CO 80443, USA",ChIJ-13IpvhfaocRgbaNRB42dws,"Copper Mountain, Colorado",39.502141,-106.1509952,2,80443,OK,"establishment,point_of_interest"
797,APPROXIMATE,"Norwood, CO 81423, USA",ChIJEStbgeS0OIcR9JNh8vlbUzw,"Norwood, Colorado",38.130546,-108.2923037,1,81423,OK,"locality,political"
798,APPROXIMATE,"Norwood, CO 81423, USA",ChIJEStbgeS0OIcR9JNh8vlbUzw,"Norwood, Colorado",38.130546,-108.2923037,1,81423,OK,"locality,political"
799,APPROXIMATE,"Yekaterinburg, Sverdlovsk Oblast, Russia",ChIJS9tioOplwUMRIH9W99dDAtU,"Ekaterinburg , Russia",56.8389261,60.6057025,1,,OK,"locality,political"
800,APPROXIMATE,"St Petersburg, Russia",ChIJ7WVKx4w3lkYR_46Eqz9nx20,"St. Petersburg , Russia",59.9342802,30.3350986,1,,OK,"locality,political"
801,APPROXIMATE,"Yekaterinburg, Sverdlovsk Oblast, Russia",ChIJS9tioOplwUMRIH9W99dDAtU,"Ekaterinburg , Russia",56.8389261,60.6057025,1,,OK,"locality,political"
802,APPROXIMATE,"74130 Bonneville, France",ChIJo4d0DrgLjEcRUKS65CqrCAQ,"Bonneville, Haute-Savoie, France",46.0780249,6.409053,1,74130,OK,"locality,political"
803,APPROXIMATE,"Yekaterinburg, Sverdlovsk Oblast, Russia",ChIJS9tioOplwUMRIH9W99dDAtU,"Ekaterinburg , Russia",56.8389261,60.6057025,1,,OK,"locality,political"
804,APPROXIMATE,"Yekaterinburg, Sverdlovsk Oblast, Russia",ChIJS9tioOplwUMRIH9W99dDAtU,"Ekaterinburg , Russia",56.8389261,60.6057025,1,,OK,"locality,political"
805,APPROXIMATE,"Pocatello, ID, USA",ChIJDZvQ1SBPVVMRsDnOhCRqDAc,"Pocatello, Idaho",42.8713032,-112.4455344,1,,OK,"locality,political"
806,APPROXIMATE,"Prescott, AZ, USA",ChIJ63xxANQoLYcR3f7uUuc9pAk,"Prescott, Arizona",34.5400242,-112.4685025,1,,OK,"locality,political"
807,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
808,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
809,APPROXIMATE,"Khunde, Khumjung 56000, Nepal",ChIJdYrACuQI6TkRA7QSAyNCKrs,"Khunde, Khumbu",27.823514,86.7057931,1,56000,OK,"neighborhood,political"
810,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
811,APPROXIMATE,"Blandford Forum DT11, UK",ChIJk7NuXyZMckgRqju5JdEdDgQ,"Blandford, Dorset, England",50.856908,-2.165353,1,DT11,OK,"locality,political"
812,APPROXIMATE,"London, UK",ChIJdd4hrwug2EcRmSrV3Vo6llI,"London, England",51.5073509,-0.1277583,1,,OK,"locality,political"
813,APPROXIMATE,Singapore,ChIJdZOLiiMR2jERxPWrUs9peIg,Singapore,1.352083,103.819836,1,,OK,"country,political"
814,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
815,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
816,APPROXIMATE,"Barysaw, Belarus",ChIJ6RkLsQ_42kYRVQpt1c8JjSY,"Borisov, Belarus",54.2144309,28.5084359,1,,OK,"locality,political"
817,APPROXIMATE,"Hamedan, Hamadan Province, Iran",ChIJk7Wqs8Ts8T8RW0sH9N2CC3s,"Hamedan, Iran",34.7988575,48.5150225,1,,OK,"locality,political"
818,APPROXIMATE,"Tehran, Tehran Province, Iran",ChIJ2dzzH0kAjj8RvCRwVnxps_A,"Tehran, Iran",35.6891975,51.3889736,1,,OK,"locality,political"
819,APPROXIMATE,"Hamedan, Hamadan Province, Iran",ChIJk7Wqs8Ts8T8RW0sH9N2CC3s,"Hamedan, Iran",34.7988575,48.5150225,1,,OK,"locality,political"
820,APPROXIMATE,"Naqadeh, West Azerbaijan Province, Iran",ChIJOc9_vAvyBEAR7Fb21de6XjU,"Naghadeh, Iran",36.956333,45.3878348,1,,OK,"locality,political"
821,APPROXIMATE,"Kharikhola, 56000, Nepal",ChIJv5X_yjMX6TkRtPc2zzJJ3NI,"Kharikhola, Solukhumbu",27.601821,86.7139704,1,56000,OK,"neighborhood,political"
822,APPROXIMATE,"Khumbu Glacier, Khumjung 56000, Nepal",ChIJH3KzaOWr6TkRHAp3LqlCPHs,"Khumjung, Khumbu",27.9720199,86.8308194,2,56000,OK,"establishment,natural_feature"
823,APPROXIMATE,"Kharikhola, 56000, Nepal",ChIJv5X_yjMX6TkRtPc2zzJJ3NI,"Kharikhola, Solukhumbu",27.601821,86.7139704,1,56000,OK,"neighborhood,political"
824,APPROXIMATE,"Wimbledon, London, UK",ChIJxQCKc7cIdkgRcT2myC6uDiY,"Wimbledon, London, England",51.4183389,-0.2206288,1,,OK,"neighborhood,political"
825,APPROXIMATE,"Betws-y-Coed LL24, UK",ChIJrzLRtXAUZUgR2slG0_6cEDM,"Betwys-y-Coed, Gwynedd, Wales",53.0076713,-3.7727002,1,LL24,OK,postal_town
826,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
827,APPROXIMATE,"Darjeeling, West Bengal, India",ChIJuwH1TGUu5DkRKnDUeVlVdUE,"Darjeeling, India ",27.0360066,88.2626751,1,,OK,"locality,political"
828,,,,"Walung, Makalu-9, Makalu-Barun",,,0,,ZERO_RESULTS,
829,APPROXIMATE,"Houston, TX, USA",ChIJAYWNSLS4QIYROwVl894CDco,"Houston, Texas",29.7604267,-95.3698028,1,,OK,"locality,political"
830,APPROXIMATE,"Olympia, WA, USA",ChIJaVUorsHJkVQRgxuI4pdhFE8,"Olympia, Washington",47.0378741,-122.9006951,1,,OK,"locality,political"
831,APPROXIMATE,"Aspen, CO 81611, USA",ChIJfTxB93w5QIcRcvYseNxCK8E,"Aspen, Colorado",39.1910983,-106.8175387,1,81611,OK,"locality,political"
832,GEOMETRIC_CENTER,"Khumjung 56000, Nepal",ChIJYQ8y1NMH6TkRbpBwlo_T68U,"Phortse, Khumbu",27.8455699,86.7488087,1,56000,OK,"establishment,point_of_interest,school"
833,GEOMETRIC_CENTER,"Khumjung 56000, Nepal",ChIJYQ8y1NMH6TkRbpBwlo_T68U,"Phortse, Khumbu",27.8455699,86.7488087,1,56000,OK,"establishment,point_of_interest,school"
834,GEOMETRIC_CENTER,"Khumjung 56000, Nepal",ChIJYQ8y1NMH6TkRbpBwlo_T68U,"Phortse, Khumbu",27.8455699,86.7488087,1,56000,OK,"establishment,point_of_interest,school"
